lemma,1820,1830,1840,1850,1860,1870,1880,1890,1900,1910,1920,1930,1940,1950,1960,1970,1980,1990,2000,sum,wpm
[STAND],1.0,4.0,0.0,2.0,2.0,3.0,3.0,5.0,5.0,4.0,5.0,1.0,5.0,5.0,4.0,8.0,8.0,2.0,2.0,69.0,0.6052631578947368
[PLANT],0.0,0.0,10.0,2.0,2.0,1.0,12.0,3.0,5.0,1.0,6.0,6.0,3.0,2.0,0.0,2.0,3.0,5.0,6.0,69.0,0.6052631578947368
[SCIENCE],5.0,6.0,3.0,5.0,4.0,5.0,4.0,3.0,5.0,1.0,4.0,2.0,1.0,5.0,2.0,2.0,7.0,4.0,1.0,69.0,0.6052631578947368
[MAJORITY],0.0,6.0,7.0,7.0,2.0,6.0,4.0,4.0,5.0,2.0,5.0,2.0,5.0,3.0,6.0,1.0,3.0,1.0,0.0,69.0,0.6052631578947368
[CROWN],4.0,5.0,4.0,6.0,9.0,2.0,7.0,5.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,1.0,69.0,0.6052631578947368
[SLIP],3.0,5.0,4.0,1.0,2.0,5.0,6.0,11.0,4.0,3.0,8.0,3.0,1.0,4.0,0.0,3.0,3.0,1.0,2.0,69.0,0.6052631578947368
[ENTERTAINMENT],3.0,2.0,4.0,3.0,10.0,3.0,15.0,9.0,10.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,68.0,0.5964912280701754
[PRODUCT],2.0,3.0,1.0,6.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,4.0,5.0,7.0,12.0,4.0,4.0,4.0,2.0,68.0,0.5964912280701754
[SYMPATHY],5.0,4.0,4.0,3.0,4.0,7.0,10.0,5.0,5.0,5.0,3.0,0.0,3.0,3.0,2.0,1.0,2.0,0.0,2.0,68.0,0.5964912280701754
[HEAR],1.0,2.0,3.0,3.0,5.0,2.0,2.0,3.0,5.0,4.0,4.0,8.0,7.0,3.0,3.0,8.0,4.0,1.0,0.0,68.0,0.5964912280701754
[CITIZEN],3.0,4.0,8.0,4.0,3.0,4.0,1.0,4.0,2.0,8.0,1.0,4.0,5.0,1.0,2.0,6.0,1.0,7.0,0.0,68.0,0.5964912280701754
[VERSION],0.0,2.0,2.0,5.0,5.0,9.0,3.0,10.0,1.0,1.0,6.0,2.0,4.0,3.0,0.0,4.0,4.0,3.0,4.0,68.0,0.5964912280701754
[RANGE],1.0,2.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,2.0,1.0,2.0,7.0,4.0,5.0,4.0,6.0,2.0,3.0,67.0,0.5877192982456141
[DISCUSSION],2.0,6.0,2.0,5.0,0.0,2.0,5.0,4.0,7.0,3.0,6.0,4.0,9.0,4.0,1.0,2.0,3.0,2.0,0.0,67.0,0.5877192982456141
[SIGNIFICANCE],2.0,2.0,0.0,4.0,1.0,4.0,6.0,6.0,3.0,4.0,3.0,8.0,8.0,4.0,6.0,1.0,2.0,3.0,0.0,67.0,0.5877192982456141
[MEAT],1.0,3.0,1.0,2.0,2.0,11.0,4.0,11.0,2.0,4.0,3.0,4.0,3.0,5.0,1.0,3.0,3.0,3.0,1.0,67.0,0.5877192982456141
[PRIORITY],0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,11.0,7.0,10.0,9.0,9.0,11.0,2.0,67.0,0.5877192982456141
[SPECIMEN],14.0,14.0,7.0,7.0,8.0,5.0,4.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.5789473684210527
[CHARITY],2.0,3.0,5.0,6.0,3.0,3.0,2.0,3.0,4.0,1.0,3.0,9.0,2.0,3.0,0.0,5.0,5.0,1.0,6.0,66.0,0.5789473684210527
[PLEDGE],6.0,7.0,8.0,9.0,3.0,4.0,6.0,2.0,7.0,5.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,66.0,0.5789473684210527
[GAME],2.0,2.0,1.0,3.0,2.0,0.0,2.0,3.0,3.0,6.0,1.0,8.0,3.0,5.0,5.0,9.0,4.0,5.0,2.0,66.0,0.5789473684210527
[SLAVE],6.0,7.0,12.0,7.0,6.0,4.0,4.0,2.0,2.0,3.0,0.0,4.0,1.0,2.0,0.0,1.0,0.0,2.0,3.0,66.0,0.5789473684210527
[WEALTH],6.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,7.0,4.0,3.0,2.0,2.0,1.0,3.0,0.0,2.0,4.0,1.0,66.0,0.5789473684210527
[COUPLE],0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,9.0,9.0,5.0,6.0,8.0,7.0,2.0,5.0,66.0,0.5789473684210527
[INTERVIEW],2.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,3.0,2.0,6.0,7.0,4.0,1.0,6.0,13.0,8.0,6.0,66.0,0.5789473684210527
[BE],7.0,4.0,7.0,3.0,5.0,3.0,4.0,10.0,3.0,1.0,1.0,4.0,5.0,1.0,0.0,2.0,4.0,2.0,0.0,66.0,0.5789473684210527
[HEALTH],2.0,4.0,6.0,0.0,5.0,4.0,3.0,2.0,3.0,6.0,1.0,2.0,4.0,1.0,3.0,8.0,5.0,2.0,5.0,66.0,0.5789473684210527
[RESPONSIBILITY],0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,2.0,10.0,5.0,4.0,7.0,15.0,10.0,4.0,65.0,0.5701754385964912
[EXAMINATION],4.0,3.0,2.0,3.0,5.0,2.0,4.0,3.0,2.0,6.0,1.0,3.0,6.0,5.0,8.0,1.0,4.0,1.0,2.0,65.0,0.5701754385964912
[COAT],3.0,2.0,1.0,1.0,3.0,1.0,7.0,3.0,4.0,5.0,6.0,3.0,7.0,2.0,8.0,2.0,3.0,1.0,3.0,65.0,0.5701754385964912
[REPUTATION],4.0,8.0,0.0,5.0,8.0,4.0,3.0,4.0,1.0,7.0,2.0,3.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0,65.0,0.5701754385964912
[INCREASE],5.0,3.0,4.0,3.0,5.0,2.0,3.0,1.0,2.0,5.0,9.0,6.0,5.0,2.0,3.0,2.0,5.0,0.0,0.0,65.0,0.5701754385964912
[BOX],0.0,1.0,1.0,2.0,5.0,4.0,0.0,8.0,7.0,3.0,4.0,5.0,4.0,3.0,4.0,5.0,3.0,5.0,1.0,65.0,0.5701754385964912
[SUMMARY],7.0,2.0,4.0,4.0,6.0,2.0,5.0,4.0,1.0,5.0,3.0,2.0,4.0,7.0,3.0,0.0,5.0,1.0,0.0,65.0,0.5701754385964912
[YELL],4.0,2.0,2.0,7.0,2.0,4.0,1.0,6.0,7.0,15.0,1.0,1.0,6.0,1.0,4.0,0.0,0.0,1.0,1.0,65.0,0.5701754385964912
[READING],2.0,2.0,1.0,6.0,0.0,6.0,3.0,3.0,4.0,5.0,6.0,1.0,1.0,2.0,6.0,2.0,7.0,5.0,3.0,65.0,0.5701754385964912
[HALF],4.0,6.0,3.0,7.0,8.0,3.0,2.0,4.0,5.0,6.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,4.0,65.0,0.5701754385964912
[CULTURE],1.0,2.0,3.0,2.0,1.0,1.0,5.0,0.0,2.0,0.0,4.0,1.0,5.0,20.0,2.0,2.0,1.0,8.0,5.0,65.0,0.5701754385964912
[GLASS],6.0,3.0,2.0,5.0,5.0,5.0,4.0,4.0,1.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,3.0,6.0,0.0,65.0,0.5701754385964912
[DISTANCE],4.0,4.0,2.0,5.0,0.0,5.0,2.0,3.0,5.0,6.0,1.0,3.0,3.0,5.0,6.0,2.0,4.0,4.0,1.0,65.0,0.5701754385964912
[MINE],7.0,6.0,0.0,2.0,4.0,9.0,3.0,1.0,4.0,2.0,6.0,1.0,9.0,3.0,2.0,3.0,0.0,0.0,3.0,65.0,0.5701754385964912
[UNION],4.0,2.0,1.0,0.0,6.0,3.0,2.0,3.0,2.0,0.0,4.0,5.0,11.0,10.0,8.0,0.0,3.0,0.0,1.0,65.0,0.5701754385964912
[PARENT],4.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,7.0,4.0,2.0,9.0,1.0,3.0,6.0,6.0,5.0,5.0,65.0,0.5701754385964912
[ROLE],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,7.0,6.0,7.0,14.0,18.0,6.0,65.0,0.5701754385964912
[ORGANIZATION],0.0,0.0,0.0,0.0,5.0,2.0,2.0,3.0,3.0,8.0,8.0,4.0,9.0,5.0,3.0,4.0,4.0,3.0,2.0,65.0,0.5701754385964912
[MASTER],6.0,6.0,9.0,5.0,2.0,3.0,6.0,9.0,3.0,0.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,65.0,0.5701754385964912
[ANALYSIS],7.0,7.0,2.0,4.0,6.0,2.0,5.0,0.0,0.0,2.0,1.0,4.0,5.0,1.0,0.0,5.0,8.0,3.0,2.0,64.0,0.5614035087719298
[BELIEF],6.0,2.0,0.0,0.0,2.0,9.0,3.0,3.0,2.0,3.0,2.0,7.0,4.0,6.0,5.0,2.0,4.0,3.0,1.0,64.0,0.5614035087719298
[UNEASINESS],21.0,4.0,9.0,6.0,9.0,3.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,64.0,0.5614035087719298
[GOOD],1.0,2.0,0.0,0.0,1.0,4.0,3.0,3.0,10.0,4.0,2.0,3.0,12.0,8.0,5.0,2.0,2.0,2.0,0.0,64.0,0.5614035087719298
[TEACHER],2.0,4.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,14.0,10.0,4.0,2.0,3.0,3.0,1.0,2.0,7.0,3.0,64.0,0.5614035087719298
[COMMITTEE],1.0,5.0,5.0,1.0,2.0,3.0,4.0,1.0,6.0,3.0,2.0,6.0,2.0,4.0,8.0,4.0,5.0,2.0,0.0,64.0,0.5614035087719298
[ARMY],3.0,0.0,4.0,3.0,1.0,6.0,3.0,11.0,4.0,1.0,3.0,4.0,13.0,1.0,1.0,1.0,1.0,0.0,3.0,63.0,0.5526315789473685
[INDIAN],7.0,5.0,7.0,2.0,1.0,5.0,3.0,10.0,1.0,2.0,2.0,5.0,3.0,0.0,0.0,1.0,6.0,2.0,1.0,63.0,0.5526315789473685
[IMAGE],8.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,6.0,3.0,4.0,4.0,5.0,2.0,5.0,3.0,5.0,2.0,63.0,0.5526315789473685
[UNIVERSITY],4.0,1.0,1.0,1.0,3.0,1.0,6.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,4.0,5.0,3.0,3.0,1.0,63.0,0.5526315789473685
[WATCH],1.0,11.0,1.0,5.0,5.0,6.0,6.0,3.0,3.0,4.0,1.0,2.0,2.0,3.0,5.0,0.0,1.0,1.0,3.0,63.0,0.5526315789473685
[SHOVE],0.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,6.0,3.0,4.0,9.0,11.0,3.0,2.0,5.0,1.0,1.0,4.0,62.0,0.543859649122807
[SHIP],4.0,2.0,0.0,4.0,4.0,2.0,3.0,5.0,10.0,2.0,4.0,4.0,5.0,5.0,2.0,1.0,1.0,4.0,0.0,62.0,0.543859649122807
[REWARD],4.0,6.0,6.0,6.0,6.0,4.0,3.0,5.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,62.0,0.543859649122807
[STIMULUS],0.0,3.0,0.0,3.0,7.0,2.0,4.0,1.0,1.0,10.0,6.0,5.0,5.0,8.0,2.0,3.0,2.0,0.0,0.0,62.0,0.543859649122807
[SOLDIER],6.0,4.0,1.0,3.0,4.0,6.0,7.0,3.0,3.0,2.0,5.0,2.0,8.0,1.0,2.0,0.0,2.0,0.0,3.0,62.0,0.543859649122807
[BANK],0.0,20.0,2.0,1.0,2.0,2.0,6.0,1.0,1.0,2.0,3.0,7.0,5.0,1.0,2.0,1.0,4.0,0.0,2.0,62.0,0.543859649122807
[TRADE],3.0,8.0,2.0,1.0,1.0,3.0,4.0,1.0,10.0,2.0,2.0,6.0,6.0,3.0,5.0,3.0,1.0,1.0,0.0,62.0,0.543859649122807
[TOTAL],0.0,1.0,2.0,3.0,3.0,2.0,2.0,0.0,2.0,5.0,6.0,4.0,3.0,3.0,9.0,3.0,4.0,6.0,4.0,62.0,0.543859649122807
[PAIR],0.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,1.0,4.0,5.0,0.0,3.0,6.0,0.0,3.0,7.0,0.0,62.0,0.543859649122807
[CAPITAL],1.0,8.0,5.0,11.0,4.0,1.0,5.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,6.0,0.0,4.0,1.0,0.0,62.0,0.543859649122807
[JUSTICE],8.0,8.0,4.0,6.0,2.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,5.0,2.0,6.0,2.0,4.0,1.0,3.0,62.0,0.543859649122807
[YOUTH],4.0,4.0,4.0,4.0,5.0,2.0,3.0,7.0,3.0,3.0,3.0,4.0,5.0,0.0,2.0,4.0,3.0,0.0,2.0,62.0,0.543859649122807
[INTRODUCTION],7.0,9.0,5.0,1.0,4.0,1.0,4.0,4.0,4.0,2.0,4.0,1.0,4.0,2.0,3.0,4.0,0.0,2.0,0.0,61.0,0.5350877192982456
[HABIT],5.0,12.0,7.0,4.0,2.0,1.0,5.0,2.0,2.0,3.0,2.0,4.0,1.0,0.0,0.0,4.0,3.0,1.0,3.0,61.0,0.5350877192982456
[STANDARD],0.0,5.0,0.0,2.0,1.0,1.0,2.0,3.0,3.0,6.0,3.0,9.0,3.0,5.0,5.0,4.0,5.0,2.0,2.0,61.0,0.5350877192982456
[BOOST],0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,5.0,2.0,4.0,3.0,5.0,9.0,6.0,3.0,13.0,61.0,0.5350877192982456
[P.-A],1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,7.0,8.0,11.0,3.0,8.0,2.0,6.0,3.0,0.0,60.0,0.5263157894736842
[DESIRE],2.0,4.0,3.0,1.0,6.0,5.0,1.0,7.0,8.0,5.0,2.0,2.0,4.0,0.0,2.0,2.0,3.0,1.0,2.0,60.0,0.5263157894736842
[FLOWER],1.0,4.0,7.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,1.0,4.0,1.0,1.0,1.0,0.0,4.0,2.0,5.0,60.0,0.5263157894736842
[WHISTLE],0.0,1.0,0.0,2.0,4.0,5.0,5.0,7.0,5.0,5.0,7.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,60.0,0.5263157894736842
[RANK],7.0,4.0,3.0,4.0,1.0,3.0,5.0,4.0,2.0,4.0,1.0,2.0,6.0,2.0,6.0,1.0,2.0,0.0,3.0,60.0,0.5263157894736842
[DATA],0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,7.0,2.0,10.0,7.0,11.0,2.0,3.0,6.0,2.0,60.0,0.5263157894736842
[FEAR],7.0,3.0,7.0,2.0,3.0,2.0,6.0,6.0,4.0,1.0,5.0,1.0,2.0,0.0,2.0,0.0,4.0,3.0,2.0,60.0,0.5263157894736842
[INTELLIGENCE],13.0,3.0,6.0,7.0,2.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,60.0,0.5263157894736842
[WRITER],6.0,10.0,7.0,9.0,0.0,3.0,4.0,4.0,0.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,60.0,0.5263157894736842
[PRODUCTION],2.0,0.0,2.0,7.0,2.0,4.0,0.0,0.0,3.0,0.0,8.0,3.0,5.0,8.0,7.0,3.0,2.0,1.0,3.0,60.0,0.5263157894736842
[TONGUE],5.0,1.0,7.0,4.0,7.0,2.0,2.0,3.0,5.0,1.0,7.0,5.0,2.0,1.0,2.0,5.0,0.0,0.0,0.0,59.0,0.5175438596491229
[RECORD],0.0,2.0,4.0,4.0,1.0,2.0,7.0,4.0,4.0,1.0,5.0,4.0,2.0,3.0,5.0,2.0,3.0,4.0,2.0,59.0,0.5175438596491229
[RACE],0.0,2.0,3.0,4.0,1.0,7.0,6.0,5.0,1.0,4.0,2.0,6.0,4.0,2.0,5.0,1.0,2.0,3.0,1.0,59.0,0.5175438596491229
[WORKER],0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,9.0,5.0,6.0,7.0,5.0,6.0,3.0,8.0,2.0,2.0,59.0,0.5175438596491229
[SUPPER],2.0,4.0,7.0,8.0,5.0,5.0,2.0,11.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,59.0,0.5175438596491229
[WIND],8.0,3.0,8.0,7.0,8.0,2.0,2.0,7.0,1.0,1.0,0.0,4.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,59.0,0.5175438596491229
[MARKET],0.0,2.0,5.0,6.0,1.0,1.0,2.0,3.0,0.0,2.0,1.0,6.0,8.0,1.0,5.0,0.0,6.0,6.0,4.0,59.0,0.5175438596491229
[RED],2.0,2.0,4.0,5.0,2.0,3.0,1.0,4.0,1.0,0.0,4.0,8.0,5.0,4.0,3.0,2.0,4.0,1.0,4.0,59.0,0.5175438596491229
[BATH],0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,7.0,3.0,4.0,3.0,6.0,5.0,6.0,4.0,8.0,6.0,58.0,0.5087719298245614
[PRAYER],2.0,7.0,9.0,3.0,6.0,6.0,2.0,3.0,5.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,5.0,2.0,58.0,0.5087719298245614
[HEAVEN],7.0,5.0,7.0,7.0,10.0,3.0,7.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,58.0,0.5087719298245614
[PROCESS],3.0,1.0,1.0,7.0,0.0,1.0,2.0,4.0,3.0,1.0,3.0,3.0,6.0,5.0,9.0,1.0,6.0,1.0,1.0,58.0,0.5087719298245614
[ORIGIN],7.0,2.0,5.0,5.0,5.0,2.0,4.0,2.0,3.0,4.0,6.0,2.0,1.0,0.0,2.0,4.0,3.0,1.0,0.0,58.0,0.5087719298245614
[RECEIPT],3.0,5.0,4.0,7.0,5.0,5.0,3.0,1.0,4.0,3.0,3.0,0.0,5.0,3.0,4.0,0.0,2.0,0.0,1.0,58.0,0.5087719298245614
[MASS],0.0,2.0,5.0,6.0,3.0,4.0,4.0,3.0,1.0,2.0,1.0,2.0,5.0,2.0,5.0,1.0,6.0,2.0,4.0,58.0,0.5087719298245614
[CHARACTERISTIC],0.0,2.0,5.0,6.0,2.0,0.0,5.0,3.0,3.0,3.0,3.0,2.0,7.0,4.0,4.0,4.0,1.0,3.0,1.0,58.0,0.5087719298245614
[SCREAM],3.0,0.0,4.0,4.0,4.0,3.0,2.0,3.0,6.0,5.0,5.0,3.0,6.0,1.0,5.0,3.0,1.0,0.0,0.0,58.0,0.5087719298245614
[LEVEL],1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,4.0,4.0,12.0,10.0,8.0,8.0,58.0,0.5087719298245614
[WRITING],6.0,7.0,8.0,5.0,3.0,4.0,3.0,4.0,2.0,1.0,4.0,0.0,7.0,0.0,2.0,1.0,1.0,0.0,0.0,58.0,0.5087719298245614
[DISTINCTION],5.0,4.0,0.0,1.0,2.0,2.0,4.0,7.0,3.0,3.0,0.0,2.0,8.0,4.0,5.0,3.0,3.0,2.0,0.0,58.0,0.5087719298245614
[OWNER],1.0,4.0,8.0,2.0,0.0,1.0,3.0,1.0,8.0,1.0,2.0,0.0,4.0,1.0,3.0,3.0,5.0,6.0,4.0,57.0,0.5
[TERRITORY],4.0,1.0,7.0,2.0,3.0,0.0,6.0,1.0,8.0,5.0,2.0,2.0,1.0,4.0,1.0,4.0,2.0,3.0,1.0,57.0,0.5
[INDEPENDENCE],6.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,5.0,7.0,2.0,1.0,4.0,4.0,2.0,1.0,4.0,1.0,3.0,57.0,0.5
[EMPHASIS],0.0,1.0,1.0,6.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,9.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,57.0,0.5
[OFFICIAL],2.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,3.0,5.0,4.0,4.0,6.0,5.0,9.0,1.0,8.0,57.0,0.5
[WAVE],0.0,2.0,2.0,3.0,0.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,3.0,8.0,3.0,4.0,6.0,7.0,57.0,0.5
[REFLECTION],8.0,6.0,5.0,6.0,2.0,2.0,3.0,2.0,5.0,8.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,57.0,0.5
[FRUIT],4.0,9.0,6.0,3.0,4.0,5.0,4.0,3.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0,3.0,56.0,0.49122807017543857
[BERTH],0.0,4.0,1.0,3.0,2.0,6.0,3.0,9.0,6.0,2.0,4.0,4.0,4.0,3.0,3.0,1.0,0.0,0.0,1.0,56.0,0.49122807017543857
[COLD],3.0,0.0,3.0,3.0,4.0,5.0,7.0,3.0,1.0,4.0,1.0,7.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,56.0,0.49122807017543857
[SIR],6.0,7.0,6.0,4.0,6.0,6.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,4.0,3.0,1.0,0.0,0.0,1.0,56.0,0.49122807017543857
[SALUTE],2.0,0.0,1.0,4.0,3.0,1.0,2.0,2.0,3.0,5.0,3.0,5.0,5.0,4.0,3.0,4.0,4.0,3.0,2.0,56.0,0.49122807017543857
[CONTENT],2.0,2.0,6.0,3.0,3.0,2.0,1.0,3.0,1.0,5.0,5.0,1.0,6.0,3.0,3.0,1.0,4.0,4.0,1.0,56.0,0.49122807017543857
[BREAKFAST],1.0,3.0,1.0,4.0,5.0,11.0,3.0,6.0,6.0,2.0,8.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,56.0,0.49122807017543857
[CONTRACT],1.0,0.0,1.0,1.0,3.0,0.0,3.0,2.0,3.0,1.0,1.0,5.0,12.0,4.0,4.0,4.0,3.0,3.0,5.0,56.0,0.49122807017543857
[TIP],0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,10.0,7.0,6.0,3.0,5.0,1.0,5.0,9.0,56.0,0.49122807017543857
[STRUCTURE],1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,5.0,4.0,7.0,6.0,13.0,7.0,3.0,56.0,0.49122807017543857
[AFFECTION],10.0,6.0,4.0,4.0,4.0,3.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,56.0,0.49122807017543857
[PRIZE],1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,6.0,2.0,7.0,3.0,7.0,4.0,4.0,4.0,1.0,5.0,1.0,56.0,0.49122807017543857
[INCOME],0.0,1.0,1.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,5.0,6.0,9.0,4.0,10.0,4.0,3.0,3.0,2.0,56.0,0.49122807017543857
[DRUG],1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,9.0,0.0,0.0,6.0,0.0,3.0,6.0,7.0,9.0,10.0,55.0,0.4824561403508772
[DOCTOR],3.0,4.0,0.0,3.0,0.0,1.0,0.0,3.0,2.0,5.0,4.0,2.0,5.0,2.0,3.0,7.0,1.0,7.0,3.0,55.0,0.4824561403508772
[CREDENCE],6.0,6.0,2.0,6.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,2.0,1.0,0.0,2.0,3.0,5.0,3.0,3.0,55.0,0.4824561403508772
[DREAM],0.0,1.0,1.0,4.0,2.0,7.0,2.0,2.0,5.0,0.0,1.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,55.0,0.4824561403508772
[OPERATION],3.0,7.0,4.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,5.0,3.0,5.0,2.0,0.0,1.0,55.0,0.4824561403508772
[ABILITY],4.0,0.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,0.0,4.0,1.0,3.0,2.0,1.0,1.0,3.0,8.0,12.0,55.0,0.4824561403508772
[NEGRO],5.0,4.0,2.0,0.0,3.0,2.0,3.0,6.0,6.0,5.0,3.0,5.0,4.0,3.0,2.0,1.0,0.0,0.0,1.0,55.0,0.4824561403508772
[FORTUNE],8.0,2.0,4.0,8.0,4.0,2.0,2.0,3.0,3.0,0.0,5.0,4.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,55.0,0.4824561403508772
[CUSTOMER],0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,7.0,0.0,3.0,1.0,20.0,0.0,3.0,4.0,4.0,3.0,4.0,55.0,0.4824561403508772
[SKILL],3.0,2.0,2.0,5.0,4.0,4.0,4.0,0.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,0.0,3.0,4.0,55.0,0.4824561403508772
[WINK],2.0,8.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,4.0,5.0,4.0,2.0,2.0,3.0,4.0,2.0,55.0,0.4824561403508772
[WARMTH],4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,5.0,8.0,5.0,3.0,7.0,2.0,5.0,0.0,1.0,54.0,0.47368421052631576
[REPRESENTATIVE],0.0,9.0,1.0,2.0,2.0,7.0,1.0,3.0,6.0,2.0,6.0,3.0,5.0,1.0,2.0,0.0,2.0,1.0,1.0,54.0,0.47368421052631576
[FLAVOR],0.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,4.0,2.0,8.0,3.0,4.0,4.0,4.0,2.0,5.0,1.0,2.0,54.0,0.47368421052631576
[DEMAND],3.0,3.0,1.0,3.0,0.0,0.0,1.0,10.0,2.0,1.0,3.0,2.0,4.0,4.0,3.0,7.0,0.0,3.0,4.0,54.0,0.47368421052631576
[BOTTLE],2.0,1.0,1.0,3.0,3.0,3.0,7.0,2.0,1.0,2.0,1.0,2.0,2.0,7.0,6.0,3.0,2.0,4.0,2.0,54.0,0.47368421052631576
[PURSUIT],5.0,6.0,2.0,5.0,6.0,7.0,5.0,3.0,3.0,4.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,54.0,0.47368421052631576
[VIGOR],10.0,13.0,7.0,7.0,2.0,1.0,3.0,1.0,5.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,54.0,0.47368421052631576
[SECRETARY],1.0,2.0,6.0,0.0,1.0,3.0,4.0,3.0,5.0,2.0,4.0,4.0,5.0,5.0,1.0,2.0,3.0,1.0,1.0,53.0,0.4649122807017544
[/Z/],7.0,8.0,26.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.4649122807017544
[CAPACITY],1.0,0.0,2.0,5.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,1.0,4.0,3.0,3.0,3.0,4.0,53.0,0.4649122807017544
[NEED],1.0,0.0,1.0,0.0,2.0,3.0,1.0,4.0,2.0,4.0,4.0,3.0,2.0,7.0,3.0,6.0,4.0,4.0,2.0,53.0,0.4649122807017544
