lemma,1820,1830,1840,1850,1860,1870,1880,1890,1900,1910,1920,1930,1940,1950,1960,1970,1980,1990,2000,sum
[SHAPE],8.0,10.0,3.0,5.0,14.0,6.0,5.0,9.0,3.0,7.0,4.0,11.0,12.0,4.0,5.0,6.0,9.0,5.0,9.0,135.0
[NAME],11.0,6.0,11.0,8.0,10.0,4.0,4.0,7.0,4.0,3.0,3.0,6.0,16.0,6.0,6.0,8.0,7.0,12.0,3.0,135.0
[BAG],3.0,3.0,5.0,5.0,4.0,2.0,1.0,6.0,2.0,9.0,14.0,6.0,10.0,3.0,19.0,12.0,9.0,14.0,6.0,133.0
[FORM],8.0,7.0,6.0,6.0,6.0,3.0,7.0,10.0,4.0,6.0,5.0,11.0,9.0,12.0,8.0,3.0,9.0,4.0,8.0,132.0
[AIM],15.0,4.0,15.0,7.0,6.0,6.0,13.0,6.0,13.0,6.0,5.0,6.0,3.0,4.0,4.0,2.0,9.0,3.0,4.0,131.0
[MEASURE],17.0,22.0,9.0,13.0,7.0,8.0,6.0,6.0,1.0,4.0,7.0,2.0,3.0,2.0,4.0,7.0,3.0,6.0,4.0,131.0
[SHOE],1.0,0.0,1.0,2.0,4.0,2.0,3.0,1.0,4.0,9.0,12.0,12.0,6.0,13.0,15.0,12.0,10.0,10.0,12.0,129.0
[KEY],7.0,6.0,5.0,6.0,7.0,5.0,8.0,4.0,5.0,10.0,10.0,8.0,6.0,5.0,13.0,4.0,4.0,9.0,5.0,127.0
[OPPORTUNITY],21.0,16.0,12.0,9.0,9.0,3.0,5.0,3.0,5.0,10.0,5.0,5.0,4.0,0.0,3.0,0.0,7.0,4.0,6.0,127.0
[CIGARETTE],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,3.0,3.0,14.0,19.0,15.0,24.0,14.0,8.0,11.0,4.0,123.0
[OATH],19.0,13.0,7.0,7.0,4.0,2.0,2.0,4.0,3.0,15.0,2.0,6.0,8.0,6.0,2.0,7.0,4.0,4.0,6.0,121.0
[BITE],0.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,5.0,4.0,9.0,2.0,6.0,10.0,6.0,16.0,18.0,28.0,121.0
[FRIEND],12.0,6.0,6.0,13.0,13.0,8.0,8.0,5.0,11.0,1.0,4.0,5.0,6.0,4.0,3.0,3.0,2.0,4.0,5.0,119.0
[MATTER],5.0,2.0,5.0,5.0,10.0,10.0,7.0,14.0,8.0,11.0,8.0,5.0,5.0,5.0,5.0,6.0,4.0,2.0,1.0,118.0
[WORK],6.0,3.0,0.0,4.0,5.0,7.0,7.0,16.0,6.0,8.0,6.0,3.0,2.0,4.0,4.0,6.0,8.0,9.0,13.0,117.0
[LEAD],9.0,12.0,8.0,6.0,7.0,8.0,3.0,2.0,5.0,7.0,10.0,4.0,2.0,9.0,5.0,3.0,12.0,1.0,3.0,116.0
[FLIGHT],18.0,6.0,12.0,13.0,14.0,3.0,8.0,2.0,2.0,1.0,2.0,5.0,4.0,3.0,3.0,6.0,3.0,6.0,5.0,116.0
[BED],3.0,4.0,3.0,6.0,5.0,5.0,3.0,2.0,10.0,2.0,4.0,4.0,9.0,12.0,8.0,10.0,13.0,3.0,7.0,113.0
[FACE],2.0,2.0,1.0,2.0,5.0,8.0,5.0,4.0,5.0,6.0,4.0,5.0,5.0,10.0,8.0,6.0,8.0,13.0,12.0,111.0
[WATCH],10.0,7.0,7.0,10.0,3.0,4.0,9.0,7.0,5.0,13.0,7.0,3.0,6.0,2.0,5.0,5.0,5.0,3.0,0.0,111.0
[COMMAND],9.0,17.0,5.0,7.0,3.0,11.0,1.0,6.0,5.0,5.0,4.0,2.0,6.0,6.0,4.0,10.0,6.0,1.0,2.0,110.0
[PRIDE],9.0,1.0,7.0,2.0,3.0,4.0,4.0,5.0,6.0,7.0,2.0,11.0,2.0,12.0,6.0,11.0,5.0,2.0,10.0,109.0
